# multipoles
# s[mm] polynom_b[n=1][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=9][T/m^n] polynom_b[n=13][T/m^n] 
+5.6000000000000005e+00 -8.9071422147021373e-01 -1.7670708805241276e+04 -1.1510718987230722e+11 -5.7961772591409888e+16 
+5.7000000000000002e+00 -8.9071416004409909e-01 -1.7672026608688680e+04 -1.1510900512371890e+11 -5.7884338102495400e+16 
+5.8000000000000007e+00 -8.9071410767004100e-01 -1.7671343553669270e+04 -1.1517276224780641e+11 -5.7377620572341560e+16 
+5.9000000000000004e+00 -8.9071406722893653e-01 -1.7668241966967034e+04 -1.1530831556489752e+11 -5.6379540846365032e+16 
+6.0000000000000000e+00 -8.9071404160187939e-01 -1.7662304152055898e+04 -1.1552551992265797e+11 -5.4828016649307328e+16 
+6.1000000000000005e+00 -8.9071403240736213e-01 -1.7653322036954909e+04 -1.1582835306547408e+11 -5.2700002658897016e+16 
+6.2000000000000002e+00 -8.9071403621409073e-01 -1.7641925968138654e+04 -1.1619728619995316e+11 -5.0128590012060272e+16 
+6.3000000000000007e+00 -8.9071404832827406e-01 -1.7628955904835726e+04 -1.1660691368988615e+11 -4.7285905278147104e+16 
+6.4000000000000004e+00 -8.9071406405617115e-01 -1.7615251799202873e+04 -1.1703183007516046e+11 -4.4344073924506520e+16 
+6.5000000000000000e+00 -8.9071407870401731e-01 -1.7601653606538206e+04 -1.1744662981544902e+11 -4.1475221930811064e+16 
+6.6000000000000005e+00 -8.9071408757802584e-01 -1.7589001285598730e+04 -1.1782590728820596e+11 -3.8851475773400576e+16 
+6.7000000000000002e+00 -8.9071408598444857e-01 -1.7578134789072112e+04 -1.1814425702061105e+11 -3.6644961000400200e+16 
+6.8000000000000007e+00 -8.9071406922948804e-01 -1.7569894076842942e+04 -1.1837627336417847e+11 -3.5027804245030484e+16 
+6.9000000000000004e+00 -8.9071403261936366e-01 -1.7565119106132017e+04 -1.1849655073804837e+11 -3.4172131712258500e+16 
+7.0000000000000000e+00 -8.9071397146037334e-01 -1.7564649824488370e+04 -1.1847968378375131e+11 -3.4250068279799740e+16 
+7.1000000000000005e+00 -8.9071388262489182e-01 -1.7569048983883389e+04 -1.1830910478107236e+11 -3.5373169922302192e+16 
+7.2000000000000002e+00 -8.9071376925034151e-01 -1.7577770462287466e+04 -1.1800359868615419e+11 -3.7410704251331288e+16 
+7.3000000000000007e+00 -8.9071363604020004e-01 -1.7589990944066132e+04 -1.1759078805524455e+11 -4.0171370177380248e+16 
+7.4000000000000004e+00 -8.9071348769811187e-01 -1.7604887093157700e+04 -1.1709829591310542e+11 -4.3463863817585232e+16 
+7.5000000000000000e+00 -8.9071332892765009e-01 -1.7621635582473933e+04 -1.1655374507655418e+11 -4.7096882534667496e+16 
+7.6000000000000005e+00 -8.9071316443231130e-01 -1.7639413094535175e+04 -1.1598475814157352e+11 -5.0879125010799248e+16 
+7.7000000000000002e+00 -8.9071299891573930e-01 -1.7657396293018235e+04 -1.1541895814040105e+11 -5.4619287313502696e+16 
+7.8000000000000007e+00 -8.9071283708146620e-01 -1.7674761856375968e+04 -1.1488396775989957e+11 -5.8126067589550776e+16 
+7.9000000000000004e+00 -8.9071268363309664e-01 -1.7690686453196493e+04 -1.1440740991874911e+11 -6.1208162588171376e+16 
+8.0000000000000000e+00 -8.9071254327414395e-01 -1.7704346763188660e+04 -1.1401690728414122e+11 -6.3674270542556128e+16 
+8.0999999999999996e+00 -8.9071241968513337e-01 -1.7715098033852948e+04 -1.1373344385232242e+11 -6.5381247101936216e+16 
+8.2000000000000011e+00 -8.9071231245414906e-01 -1.7723009837573583e+04 -1.1355144776859708e+11 -6.6378584308668752e+16 
+8.3000000000000007e+00 -8.9071222014619689e-01 -1.7728330324241942e+04 -1.1345870829686414e+11 -6.6763932835767552e+16 
+8.4000000000000004e+00 -8.9071214132628995e-01 -1.7731307643102431e+04 -1.1344301471418474e+11 -6.6634943280761088e+16 
+8.5000000000000000e+00 -8.9071207455947266e-01 -1.7732189939742544e+04 -1.1349215637983426e+11 -6.6089265756781200e+16 
+8.5999999999999996e+00 -8.9071201841073522e-01 -1.7731225366465627e+04 -1.1359392250070908e+11 -6.5224551279237088e+16 
+8.7000000000000011e+00 -8.9071197144501379e-01 -1.7728662081090177e+04 -1.1373610216387778e+11 -6.4138451558551248e+16 
+8.8000000000000007e+00 -8.9071193222742151e-01 -1.7724748221618680e+04 -1.1390648489482628e+11 -6.2928615742154616e+16 
+8.9000000000000004e+00 -8.9071189932293160e-01 -1.7719731941796897e+04 -1.1409285987162355e+11 -6.1692695004355928e+16 
+9.0000000000000000e+00 -8.9071187129653240e-01 -1.7713861393499774e+04 -1.1428301631506584e+11 -6.0528340265927424e+16 
+9.0999999999999996e+00 -8.9071184673067316e-01 -1.7707372431087184e+04 -1.1446668129624802e+11 -5.9513795636012432e+16 
+9.2000000000000011e+00 -8.9071182427726581e-01 -1.7700451761963261e+04 -1.1464133233183495e+11 -5.8649683575699472e+16 
+9.3000000000000007e+00 -8.9071180260570859e-01 -1.7693273790745927e+04 -1.1480638492990729e+11 -5.7917218826312080e+16 
+9.4000000000000004e+00 -8.9071178038537957e-01 -1.7686012926082076e+04 -1.1496125449091032e+11 -5.7297616822201192e+16 
+9.5000000000000000e+00 -8.9071175628553145e-01 -1.7678843590926557e+04 -1.1510535609774811e+11 -5.6772094856913456e+16 
+9.6000000000000014e+00 -8.9071172897563666e-01 -1.7671940182146169e+04 -1.1523810542399414e+11 -5.6321866724904368e+16 
+9.7000000000000011e+00 -8.9071169712498277e-01 -1.7665477118568153e+04 -1.1535891764491895e+11 -5.5928149176931056e+16 
+9.8000000000000007e+00 -8.9071165940294950e-01 -1.7659628807909350e+04 -1.1546720819041202e+11 -5.5572157443649088e+16 
+9.9000000000000004e+00 -8.9071161447891067e-01 -1.7654569659103323e+04 -1.1556239245637968e+11 -5.5235106980118216e+16 
+1.0000000000000000e+01 -8.9071156102220717e-01 -1.7650474084305235e+04 -1.1564388577406154e+11 -5.4898213595734512e+16 
+1.0100000000000001e+01 -8.9071149814520079e-01 -1.7647457365628346e+04 -1.1571161031189491e+11 -5.4545981489521888e+16 
+1.0200000000000001e+01 -8.9071142673244985e-01 -1.7645398250966031e+04 -1.1576751592758907e+11 -5.4176066314318576e+16 
+1.0300000000000001e+01 -8.9071134811140940e-01 -1.7644116371990342e+04 -1.1581405901265211e+11 -5.3789413879732504e+16 
+1.0400000000000000e+01 -8.9071126360968533e-01 -1.7643431342623564e+04 -1.1585369635783832e+11 -5.3386967638779448e+16 
+1.0500000000000000e+01 -8.9071117455479465e-01 -1.7643162787229168e+04 -1.1588888452005705e+11 -5.2969672420138920e+16 
+1.0600000000000001e+01 -8.9071108227421614e-01 -1.7643130335200960e+04 -1.1592207993743600e+11 -5.2538473773554656e+16 
+1.0700000000000001e+01 -8.9071098809555160e-01 -1.7643153600720005e+04 -1.1595573939802051e+11 -5.2094315157010776e+16 
+1.0800000000000001e+01 -8.9071089334630182e-01 -1.7643052210595404e+04 -1.1599231939975133e+11 -5.1638141758147056e+16 
+1.0900000000000000e+01 -8.9071079935396580e-01 -1.7642645791173269e+04 -1.1603427645308041e+11 -5.1170898690909624e+16 
+1.1000000000000000e+01 -8.9071070744612679e-01 -1.7641753959710466e+04 -1.1608406727068132e+11 -5.0693529874614472e+16 
+1.1100000000000001e+01 -8.9071061863213130e-01 -1.7640247223477731e+04 -1.1614341871023749e+11 -5.0207344977824552e+16 
+1.1200000000000001e+01 -8.9071053264869127e-01 -1.7638199619387760e+04 -1.1621113884938669e+11 -4.9715113007451264e+16 
+1.1300000000000001e+01 -8.9071044891436557e-01 -1.7635736065056866e+04 -1.1628530611955777e+11 -4.9219967483202136e+16 
+1.1400000000000000e+01 -8.9071036684766036e-01 -1.7632981485262968e+04 -1.1636399878201054e+11 -4.8725042958577040e+16 
+1.1500000000000000e+01 -8.9071028586712908e-01 -1.7630060798200306e+04 -1.1644529525428419e+11 -4.8233473039621560e+16 
+1.1600000000000001e+01 -8.9071020539133061e-01 -1.7627098921833229e+04 -1.1652727395704869e+11 -4.7748391318593712e+16 
+1.1700000000000001e+01 -8.9071012483884837e-01 -1.7624220770925600e+04 -1.1660801338458049e+11 -4.7272930949986384e+16 
+1.1800000000000001e+01 -8.9071004362817519e-01 -1.7621551272277378e+04 -1.1668559174825446e+11 -4.6810226796568768e+16 
+1.1900000000000000e+01 -8.9070996117787293e-01 -1.7619215342285090e+04 -1.1675808751476927e+11 -4.6363412143421680e+16 
+1.2000000000000000e+01 -8.9070987690645631e-01 -1.7617337904782780e+04 -1.1682357896465349e+11 -4.5935621439768080e+16 
+1.2100000000000001e+01 -8.9070979034422637e-01 -1.7616013981145159e+04 -1.1688037792133376e+11 -4.5531446978751336e+16 
+1.2200000000000001e+01 -8.9070970146813189e-01 -1.7615219047318689e+04 -1.1692772886195396e+11 -4.5161321641815824e+16 
+1.2300000000000001e+01 -8.9070961036693475e-01 -1.7614898673569092e+04 -1.1696510987833952e+11 -4.4837135736299048e+16 
+1.2400000000000000e+01 -8.9070951712924529e-01 -1.7614998449478266e+04 -1.1699199861237532e+11 -4.4570782277323288e+16 
+1.2500000000000000e+01 -8.9070942184388613e-01 -1.7615463937923789e+04 -1.1700787332440985e+11 -4.4374150569328400e+16 
+1.2600000000000001e+01 -8.9070932459944452e-01 -1.7616240731249796e+04 -1.1701221159564029e+11 -4.4259133978929736e+16 
+1.2700000000000001e+01 -8.9070922548469911e-01 -1.7617274397531808e+04 -1.1700449156831705e+11 -4.4237622512999992e+16 
+1.2800000000000001e+01 -8.9070912458828144e-01 -1.7618510523668338e+04 -1.1698419094660887e+11 -4.4321508812796136e+16 
+1.2900000000000000e+01 -8.9070902199894531e-01 -1.7619894681746162e+04 -1.1695078777373479e+11 -4.4522683497002480e+16 
+1.3000000000000000e+01 -8.9070891780542405e-01 -1.7621372444735731e+04 -1.1690376008696172e+11 -4.4853037173157504e+16 
+1.3100000000000001e+01 -8.9070881206626662e-01 -1.7622895054661065e+04 -1.1684328092317809e+11 -4.5316688702436136e+16 
+1.3200000000000001e+01 -8.9070870471987695e-01 -1.7624436348337622e+04 -1.1677230526584039e+11 -4.5886658063212440e+16 
+1.3300000000000001e+01 -8.9070859567461036e-01 -1.7625975813000841e+04 -1.1669448354450542e+11 -4.6528190760893936e+16 
+1.3400000000000000e+01 -8.9070848483876675e-01 -1.7627492942463741e+04 -1.1661346603850673e+11 -4.7206533193477968e+16 
+1.3500000000000000e+01 -8.9070837212068077e-01 -1.7628967227076897e+04 -1.1653290310114192e+11 -4.7886931335317688e+16 
+1.3600000000000001e+01 -8.9070825742863058e-01 -1.7630378163167868e+04 -1.1645644495593034e+11 -4.8534631912977960e+16 
+1.3700000000000001e+01 -8.9070814067097759e-01 -1.7631705237451730e+04 -1.1638774204140292e+11 -4.9114880387037504e+16 
+1.3800000000000001e+01 -8.9070802175604125e-01 -1.7632927941483005e+04 -1.1633044469006079e+11 -4.9592922831524416e+16 
+1.3900000000000000e+01 -8.9070790059209159e-01 -1.7634025773419889e+04 -1.1628820307431572e+11 -4.9934006310423264e+16 
+1.4000000000000000e+01 -8.9070777708750659e-01 -1.7634978217050411e+04 -1.1626466770904979e+11 -5.0103375796471968e+16 
+1.4100000000000001e+01 -8.9070765129420748e-01 -1.7635766738811137e+04 -1.1626237202697125e+11 -5.0077202464684896e+16 
+1.4200000000000001e+01 -8.9070752383862328e-01 -1.7636380686494915e+04 -1.1627938233325790e+11 -4.9875354889058472e+16 
+1.4300000000000001e+01 -8.9070739549093059e-01 -1.7636811366092945e+04 -1.1631264840797549e+11 -4.9528624532047272e+16 
+1.4400000000000000e+01 -8.9070726702117109e-01 -1.7637050097489657e+04 -1.1635911973544769e+11 -4.9067804545974384e+16 
+1.4500000000000000e+01 -8.9070713919949074e-01 -1.7637088190663431e+04 -1.1641574600087427e+11 -4.8523686970378776e+16 
+1.4600000000000001e+01 -8.9070701279590614e-01 -1.7636916968873466e+04 -1.1647947661080319e+11 -4.7927065421853912e+16 
+1.4700000000000001e+01 -8.9070688858059643e-01 -1.7636527737129203e+04 -1.1654726137133424e+11 -4.7308731197183816e+16 
+1.4800000000000001e+01 -8.9070676732358711e-01 -1.7635911818439883e+04 -1.1661604968560315e+11 -4.6699477963253752e+16 
+1.4900000000000000e+01 -8.9070664979506076e-01 -1.7635060517138689e+04 -1.1668279138064977e+11 -4.6130096871406000e+16 
+1.5000000000000000e+01 -8.9070653676500078e-01 -1.7633965161299177e+04 -1.1674443574127939e+11 -4.5631382306669840e+16 
+1.5100000000000001e+01 -8.9070642863284533e-01 -1.7632637563104672e+04 -1.1679829887506857e+11 -4.5228695713214624e+16 
+1.5200000000000001e+01 -8.9070632431469143e-01 -1.7631171609419769e+04 -1.1684316102611624e+11 -4.4925685577707352e+16 
+1.5300000000000001e+01 -8.9070622235595009e-01 -1.7629681688660894e+04 -1.1687816885320520e+11 -4.4720569917841760e+16 
+1.5400000000000000e+01 -8.9070612130202165e-01 -1.7628282190069262e+04 -1.1690246900107314e+11 -4.4611566816241008e+16 
+1.5500000000000000e+01 -8.9070601969830077e-01 -1.7627087503596063e+04 -1.1691520810084071e+11 -4.4596894425898664e+16 
+1.5600000000000001e+01 -8.9070591609016314e-01 -1.7626212021379488e+04 -1.1691553273111362e+11 -4.4674771227701672e+16 
+1.5700000000000001e+01 -8.9070580902300545e-01 -1.7625770133350099e+04 -1.1690258951997269e+11 -4.4843415404156968e+16 
+1.5800000000000001e+01 -8.9070569704223079e-01 -1.7625876228341647e+04 -1.1687552512317363e+11 -4.5101044967795752e+16 
+1.5900000000000000e+01 -8.9070557869323963e-01 -1.7626644695716092e+04 -1.1683348618140335e+11 -4.5445878031065984e+16 
+1.6000000000000000e+01 -8.9070545252137245e-01 -1.7628189931809982e+04 -1.1677561918026424e+11 -4.5876133613632048e+16 
+1.6100000000000001e+01 -8.9070531761701732e-01 -1.7630576588208631e+04 -1.1670178665804599e+11 -4.6387472111301928e+16 
+1.6199999999999999e+01 -8.9070517525046844e-01 -1.7633670369776260e+04 -1.1661471464850920e+11 -4.6965323604096960e+16 
+1.6300000000000001e+01 -8.9070502723681111e-01 -1.7637287267151711e+04 -1.1651784454758101e+11 -4.7592563635715968e+16 
+1.6400000000000002e+01 -8.9070487539131782e-01 -1.7641243248315244e+04 -1.1641461826863498e+11 -4.8252064667672720e+16 
+1.6500000000000000e+01 -8.9070472152914104e-01 -1.7645354296118752e+04 -1.1630847738102290e+11 -4.8926701225907296e+16 
+1.6600000000000001e+01 -8.9070456746551119e-01 -1.7649436383511071e+04 -1.1620286368556461e+11 -4.9599346441112008e+16 
+1.6699999999999999e+01 -8.9070441501560804e-01 -1.7653305489988463e+04 -1.1610121883003807e+11 -5.0252874364752352e+16 
+1.6800000000000001e+01 -8.9070426599463326e-01 -1.7656777591931033e+04 -1.1600698453729489e+11 -5.0870158588940472e+16 
+1.6900000000000002e+01 -8.9070412221779760e-01 -1.7659668665001882e+04 -1.1592360254275792e+11 -5.1434072644167680e+16 
+1.7000000000000000e+01 -8.9070398550026009e-01 -1.7661794691220377e+04 -1.1585451443470404e+11 -5.1927490946132176e+16 
+1.7100000000000001e+01 -8.9070385711805300e-01 -1.7663023521381423e+04 -1.1580226618660271e+11 -5.2337300469573736e+16 
+1.7199999999999999e+01 -8.9070373619025955e-01 -1.7663430538516288e+04 -1.1576581996081560e+11 -5.2666446659405016e+16 
+1.7300000000000001e+01 -8.9070362129684466e-01 -1.7663142992880337e+04 -1.1574324234235214e+11 -5.2921887293439320e+16 
+1.7400000000000002e+01 -8.9070351101774359e-01 -1.7662288139336550e+04 -1.1573259980059215e+11 -5.3110580874965568e+16 
+1.7500000000000000e+01 -8.9070340393284553e-01 -1.7660993237508821e+04 -1.1573195870778270e+11 -5.3239486441752296e+16 
+1.7600000000000001e+01 -8.9070329862206377e-01 -1.7659385545064240e+04 -1.1573938546696959e+11 -5.3315562900774912e+16 
+1.7699999999999999e+01 -8.9070319366538864e-01 -1.7657592309254080e+04 -1.1575294673196155e+11 -5.3345767618638080e+16 
+1.7800000000000001e+01 -8.9070308764271744e-01 -1.7655740789261534e+04 -1.1577070887748085e+11 -5.3337059647883520e+16 
+1.7900000000000002e+01 -8.9070297913395347e-01 -1.7653958243370467e+04 -1.1579073829988168e+11 -5.3296397907526464e+16 
+1.8000000000000000e+01 -8.9070286671905929e-01 -1.7652371922948252e+04 -1.1581110155037703e+11 -5.3230740406702016e+16 
+1.8100000000000001e+01 -8.9070274929759163e-01 -1.7651080745242252e+04 -1.1583024625249907e+11 -5.3146128605887760e+16 
+1.8199999999999999e+01 -8.9070262704795433e-01 -1.7650070235083916e+04 -1.1584814557601170e+11 -5.3044930370700288e+16 
+1.8300000000000001e+01 -8.9070250046815358e-01 -1.7649297583271160e+04 -1.1586515374694061e+11 -5.2928597167112784e+16 
+1.8400000000000002e+01 -8.9070237005624708e-01 -1.7648719973055784e+04 -1.1588162517654736e+11 -5.2798579313085184e+16 
+1.8500000000000000e+01 -8.9070223631021839e-01 -1.7648294598228240e+04 -1.1589791402339336e+11 -5.2656328669212448e+16 
+1.8600000000000001e+01 -8.9070209972816894e-01 -1.7647978637318287e+04 -1.1591437479958412e+11 -5.2503294979129096e+16 
+1.8699999999999999e+01 -8.9070196080810904e-01 -1.7647729279983538e+04 -1.1593136176557066e+11 -5.2340929471437296e+16 
+1.8800000000000001e+01 -8.9070182004804699e-01 -1.7647503716640487e+04 -1.1594922915888536e+11 -5.2170683532792368e+16 
+1.8900000000000002e+01 -8.9070167794604171e-01 -1.7647259130689825e+04 -1.1596833138368869e+11 -5.1994007536538992e+16 
+1.9000000000000000e+01 -8.9070153500010518e-01 -1.7646952712372218e+04 -1.1598902268050909e+11 -5.1812352852338936e+16 
+1.9100000000000001e+01 -8.9070139158314232e-01 -1.7646553625000779e+04 -1.1601160357638074e+11 -5.1626229269473424e+16 
+1.9200000000000003e+01 -8.9070124756756919e-01 -1.7646078939104551e+04 -1.1603615935354356e+11 -5.1432382720494616e+16 
+1.9300000000000001e+01 -8.9070110270054703e-01 -1.7645557715626106e+04 -1.1606272119254117e+11 -5.1226619843927744e+16 
+1.9400000000000002e+01 -8.9070095672932525e-01 -1.7645019005988721e+04 -1.1609132047957552e+11 -5.1004746090197144e+16 
+1.9500000000000000e+01 -8.9070080940109075e-01 -1.7644491869810267e+04 -1.1612198841048938e+11 -5.0762568051595944e+16 
+1.9600000000000001e+01 -8.9070066046313623e-01 -1.7644005352275850e+04 -1.1615475652297881e+11 -5.0495890249274896e+16 
+1.9700000000000003e+01 -8.9070050966266578e-01 -1.7643588510032147e+04 -1.1618965608686131e+11 -5.0200518817031136e+16 
+1.9800000000000001e+01 -8.9070035674685111e-01 -1.7643270404342493e+04 -1.1622671826191516e+11 -4.9872260558243432e+16 
+1.9900000000000002e+01 -8.9070020146300632e-01 -1.7643080077989078e+04 -1.1626597464008601e+11 -4.9506919669353160e+16 
+2.0000000000000000e+01 -8.9070004355829135e-01 -1.7643046593576422e+04 -1.1630745634894121e+11 -4.9100303154525264e+16 
+2.0100000000000001e+01 -8.9069988303197001e-01 -1.7643173156237826e+04 -1.1635123766474680e+11 -4.8650465048409224e+16 
+2.0200000000000003e+01 -8.9069972089129112e-01 -1.7643359598223440e+04 -1.1639756410265422e+11 -4.8164455781456192e+16 
+2.0300000000000001e+01 -8.9069955839549142e-01 -1.7643479908762540e+04 -1.1644672399152232e+11 -4.7651574829656032e+16 
+2.0400000000000002e+01 -8.9069939680384402e-01 -1.7643408073249775e+04 -1.1649900574197748e+11 -4.7121121201800696e+16 
+2.0500000000000000e+01 -8.9069923737565959e-01 -1.7643018072349307e+04 -1.1655469787387579e+11 -4.6582393252467272e+16 
+2.0600000000000001e+01 -8.9069908137015152e-01 -1.7642183897669704e+04 -1.1661408866814459e+11 -4.6044690719825472e+16 
+2.0700000000000003e+01 -8.9069893004661227e-01 -1.7640779532423574e+04 -1.1667746658094145e+11 -4.5517312357613848e+16 
+2.0800000000000001e+01 -8.9069878466427532e-01 -1.7638678966301537e+04 -1.1674511993119211e+11 -4.5009557698892440e+16 
